,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
405,nytimes,Fri Mar 30 16:18:03 +0000 2018,"Puerto Ricans are trickling back to the island. They must come to terms with a Puerto Rico that is still crippled,… https://t.co/Wml9x3rYyw",-0.0516,0.0,0.943,0.057,6
406,nytimes,Fri Mar 30 16:08:02 +0000 2018,Hope Hicks has left the building. Those who remain are wondering what happens now. https://t.co/ds3NJlS4i8,0.4404,0.172,0.828,0.0,7
407,nytimes,Fri Mar 30 15:58:04 +0000 2018,"In Opinion

Alex Wagner writes: ""Racially speaking, the United States is 0% Hispanic. This is confusing — especiall… https://t.co/kzJaxIOguf",0.2263,0.135,0.773,0.092,8
408,nytimes,Fri Mar 30 15:48:06 +0000 2018,A California judge’s ruling would require cancer warning labels on coffee. The coffee industry is considering how t… https://t.co/1GJ1f9b3Mj,-0.7783,0.0,0.702,0.298,9
409,nytimes,Fri Mar 30 15:38:02 +0000 2018,"""That’s how I ended up losing my virginity on a fourth date with a middle-school teacher that I didn’t even particu… https://t.co/Dk0vk6HRT2",-0.3818,0.0,0.867,0.133,10
410,nytimes,Fri Mar 30 15:31:03 +0000 2018,Breaking News: What was billed as a peaceful protest along Gaza's border with Israel turned bloody. The Israeli mil… https://t.co/RVW9kEuN82,-0.1779,0.133,0.664,0.203,11
411,nytimes,Fri Mar 30 15:28:03 +0000 2018,"There’s been talk of bankruptcy swirling around Gibson, the Nashville-based guitar company. What happened? https://t.co/cOVKNf2Wbm",0.0,0.0,1.0,0.0,12
412,nytimes,Fri Mar 30 15:18:07 +0000 2018,A Russian man accused of hacking 3 American tech companies in 2012 has been extradited to the U.S. https://t.co/MnltMkO1Oe,-0.296,0.0,0.879,0.121,13
413,nytimes,Fri Mar 30 15:08:06 +0000 2018,"RT @jodikantor: Six months ago, @ronlieber wrote about teachers and firefighters being seriously screwed by a government student loan progr…",-0.5994,0.0,0.776,0.224,14
414,nytimes,Fri Mar 30 14:58:04 +0000 2018,"Another week, another news quiz. Tell us how you did. https://t.co/buvo5zeiKz",0.0,0.0,1.0,0.0,15
415,nytimes,Fri Mar 30 14:48:05 +0000 2018,"President Trump insisted he will never again sign a huge catchall spending bill. Given the state of Congress,… https://t.co/Ov68bYiDwD",-0.2411,0.0,0.897,0.103,16
416,nytimes,Fri Mar 30 14:38:08 +0000 2018,Exxon sued to try to block investigations into its research and public statements about climate change. A judge dis… https://t.co/uFOMCdotBj,-0.4404,0.0,0.861,0.139,17
417,nytimes,Fri Mar 30 14:33:36 +0000 2018,"Breaking News: Noor Salman, the widow of the Pulse nightclub shooter, was found not guilty of helping her husband c… https://t.co/O1tNykTV7B",0.1139,0.1,0.818,0.081,18
418,nytimes,Fri Mar 30 14:28:06 +0000 2018,"By tying a trade deal with South Korea to progress in denuclearizing North Korea, President Trump is showing how li… https://t.co/IfnzE5hDEO",0.4215,0.128,0.872,0.0,19
419,nytimes,Fri Mar 30 14:18:03 +0000 2018,RT @UpshotNYT: Does more immigration mean more crime? In collaboration with the @MarshallProj we look at the data behind this widely held i…,-0.5849,0.0,0.853,0.147,20
420,nytimes,Fri Mar 30 14:11:04 +0000 2018,Why do cracking knuckles make that sound? You might need a calculator to explain it. https://t.co/YpjnR3SXN2,0.0,0.0,1.0,0.0,21
421,nytimes,Fri Mar 30 14:02:04 +0000 2018,5 times David Pecker and The National Enquirer have defended or championed President Trump https://t.co/1BQX7SYOm5,0.296,0.145,0.855,0.0,22
422,nytimes,Fri Mar 30 13:48:47 +0000 2018,RT @PatriciaMazzei: BREAKING: Jury in Salman trial has reached a verdict. It will be announced in court in about 30 minutes.,0.25,0.143,0.857,0.0,23
423,nytimes,Fri Mar 30 13:48:03 +0000 2018,"RT @nytimesworld: “We’ll probably hold that deal up for a little while, see how it all plays out.”—President Trump on his recently announce…",0.25,0.087,0.913,0.0,24
424,nytimes,Fri Mar 30 13:41:53 +0000 2018,RT @nhannahjones: I went on The Daily with @mikiebarb today to discuss Linda Brown and the continuing fight to fulfill the promise of landm…,0.3818,0.187,0.719,0.094,25
425,nytimes,Fri Mar 30 13:38:05 +0000 2018,"“I want to die over there, not here,” said Enrique, lying on the hotel bed, a scar from one of his many surgeries v… https://t.co/KNpdOHhDJW",-0.7906,0.044,0.709,0.247,26
426,nytimes,Fri Mar 30 13:28:00 +0000 2018,RT @nytimesworld: Couples in Denmark can obtain a divorce in less than a week. The government is trying to make breaking up a little a hard…,0.0,0.0,1.0,0.0,27
427,nytimes,Fri Mar 30 13:18:05 +0000 2018,The tech industry was once one of President Trump's most vocal opponents.  Now it has increasingly found common gro… https://t.co/TAjx9fZATB,0.0,0.0,1.0,0.0,28
428,nytimes,Fri Mar 30 13:08:02 +0000 2018,"Thousands of asylum seekers remain stranded on the Greek island of Lesbos, unwilling to go back to the countries th… https://t.co/LrxHQuWlTN",0.0,0.0,1.0,0.0,29
429,nytimes,Fri Mar 30 13:05:35 +0000 2018,"RT @peterbakernyt: Trump's attacks on Amazon are often set off by his anger at stories in the @washingtonpost, also owned by Bezos, associa…",-0.7096,0.06,0.707,0.233,30
430,nytimes,Fri Mar 30 12:58:01 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/aNoHwClgkV,0.0,0.0,1.0,0.0,31
431,nytimes,Fri Mar 30 12:48:01 +0000 2018,"The ""Mean Girls"" musical comes 14 years after the movie. And Gretchen is still trying to make ""fetch"" happen. https://t.co/GEfZu6meAR",0.0,0.0,1.0,0.0,32
432,nytimes,Fri Mar 30 12:38:06 +0000 2018,"RT @motokorich: No “Gangnam Style” for North Korea, but plenty of Kpop will be playing In Pyongyang. (In which I get the fun reporting assi…",0.7227,0.227,0.718,0.055,33
433,nytimes,Fri Mar 30 12:28:04 +0000 2018,"The death of Anthony Weber, a 16-year-old killed in a police shooting, is a sign to many in Los Angeles of how much… https://t.co/KPSosHPLdb",-0.8555,0.0,0.693,0.307,34
434,nytimes,Fri Mar 30 12:19:12 +0000 2018,At least 5 Palestinians were reported killed in clashes with Israeli soldiers in Gaza https://t.co/Ug9FXsdXRW,-0.6705,0.0,0.743,0.257,35
435,nytimes,Fri Mar 30 12:08:02 +0000 2018,"Linda Brown, who was at the center of Brown v. Board of Education , died on Sunday. Who was she, and what has chang… https://t.co/ePfthSQoxp",-0.5574,0.0,0.865,0.135,36
436,nytimes,Fri Mar 30 12:00:27 +0000 2018,"Laura Ingraham, a Fox News host, apologized for taunting a Parkland shooting survivor after losing advertisers https://t.co/HwwUsjEkMI",0.296,0.247,0.619,0.134,37
437,nytimes,Fri Mar 30 11:46:01 +0000 2018,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/E5pGePnQ9B",-0.296,0.0,0.901,0.099,38
438,nytimes,Fri Mar 30 11:31:05 +0000 2018,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/pg0FPgDFLk,0.0,0.0,1.0,0.0,39
439,nytimes,Fri Mar 30 11:26:27 +0000 2018,Clashes on Gaza’s Border With Israel as Protests Start https://t.co/cVE2wFRWvk,-0.2263,0.0,0.826,0.174,40
440,nytimes,Fri Mar 30 11:16:00 +0000 2018,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/LOiA3Ckq6n,0.4404,0.172,0.828,0.0,41
441,nytimes,Fri Mar 30 10:48:43 +0000 2018,Opinion: When the Dream of Economic Justice Died https://t.co/KWw81L0MVi,0.2023,0.36,0.4,0.24,42
442,nytimes,Fri Mar 30 10:46:08 +0000 2018,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/bc0Bo7Ztww,-0.5688,0.0,0.779,0.221,43
443,nytimes,Fri Mar 30 10:31:41 +0000 2018,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/7Yx2f0vUGd",0.0,0.0,1.0,0.0,44
444,nytimes,Fri Mar 30 10:15:26 +0000 2018,By the Book: Ernest Cline: By the Book https://t.co/i5c0lu38kG,0.0,0.0,1.0,0.0,45
445,nytimes,Fri Mar 30 10:06:08 +0000 2018,"Fact Check: The Facts Behind Trump’s Tweet on Amazon, Taxes and the Postal Service https://t.co/eDFR9JldgC",0.1779,0.108,0.892,0.0,46
446,nytimes,Fri Mar 30 10:03:48 +0000 2018,How to Avoid a Renovation Nightmare https://t.co/5q8Y0OBJWh,-0.296,0.0,0.694,0.306,47
447,nytimes,Fri Mar 30 09:53:55 +0000 2018,"In 2014, one of the Hart family's six adopted children drew widespread attention when he was photographed hugging a… https://t.co/QPSk6dactX",0.4215,0.128,0.872,0.0,48
448,nytimes,Fri Mar 30 09:37:09 +0000 2018,"Here’s how @bxchen scrubbed his Twitter and Facebook timelines — and what 
he learned https://t.co/hlSw7hAcaO",0.0,0.0,1.0,0.0,49
449,nytimes,Fri Mar 30 09:20:43 +0000 2018,"To Raise Resilient Kids, Be a Resilient Parent https://t.co/1NmwYvZWhN",0.0,0.0,1.0,0.0,50
450,nytimes,Fri Mar 30 09:20:23 +0000 2018,The dilemma confronts government officials frequently. Digital extortionists have hijacked their computer systems a… https://t.co/IC8xB5WX2w,-0.3818,0.0,0.783,0.217,51
451,nytimes,Fri Mar 30 09:03:00 +0000 2018,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/0uV50eIdmI,0.5106,0.18,0.82,0.0,52
452,nytimes,Fri Mar 30 08:46:11 +0000 2018,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/uTEZvVuNCT,0.5106,0.18,0.82,0.0,53
453,nytimes,Fri Mar 30 08:29:33 +0000 2018,The NBA is far more willing to address social issues than other leagues. But the Sacramento Kings' partnership with… https://t.co/QWR6Rd2vVa,0.0,0.0,1.0,0.0,54
454,nytimes,Fri Mar 30 08:13:07 +0000 2018,"RT @nickconfessore: David Pecker, Jared Kushner, and an advisor to the Saudi crown prince walk into the Oval. You can’t make it up—but you…",0.0,0.0,1.0,0.0,55
455,nytimes,Fri Mar 30 07:55:04 +0000 2018,Anbang was seized by the Chinese government. It's still offering deals to investors with promises of safety. https://t.co/1TD9RzC7Ep,0.6597,0.252,0.748,0.0,56
456,nytimes,Fri Mar 30 07:48:46 +0000 2018,Bus Fire in Thailand Kills 20 Migrant Workers From Myanmar https://t.co/w3C1SG2hPs,-0.7096,0.0,0.604,0.396,57
457,nytimes,Fri Mar 30 07:25:05 +0000 2018,"The graves used to say ""Argentine soldier known only to God."" Now they have names. https://t.co/7g98Z0zs12",-0.296,0.0,0.872,0.128,58
458,nytimes,Fri Mar 30 07:09:01 +0000 2018,Some species of frogs that vanished may be on the rebound https://t.co/kGYyur9NJm,0.0,0.0,1.0,0.0,59
459,nytimes,Fri Mar 30 06:51:16 +0000 2018,Tech Fix: Want to Purge Your Social Media Timelines? Can You Spare a Few Hours? https://t.co/o0ECSnicLi,0.168,0.106,0.894,0.0,60
460,nytimes,Fri Mar 30 06:39:35 +0000 2018,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/DdgVwkN3JI",-0.8442,0.081,0.597,0.322,61
461,nytimes,Fri Mar 30 06:21:09 +0000 2018,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/PSZnKqivOo",-0.8442,0.081,0.597,0.322,62
462,nytimes,Fri Mar 30 06:02:52 +0000 2018,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pWHjcteuAg",0.0,0.0,1.0,0.0,63
463,nytimes,Fri Mar 30 05:46:52 +0000 2018,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/BKoQri2pcC",0.3612,0.102,0.898,0.0,64
464,nytimes,Fri Mar 30 05:28:26 +0000 2018,A sprawling exhibition in Amsterdam looks at how a fascination with Japan shaped van Gogh's work https://t.co/ot2sNAyfbR,0.4939,0.186,0.814,0.0,65
465,nytimes,Fri Mar 30 05:12:05 +0000 2018,Jews Are Being Murdered in Paris. Again. https://t.co/U8Ios4m8vk,-0.6597,0.0,0.614,0.386,66
466,nytimes,Fri Mar 30 05:07:48 +0000 2018,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/5DjrpLjU0l,0.0,0.171,0.702,0.127,67
467,nytimes,Fri Mar 30 04:49:36 +0000 2018,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/ez3RxADRxa,0.0,0.171,0.702,0.127,68
468,nytimes,Fri Mar 30 04:31:03 +0000 2018,"President Trump and his old friend David Pecker, whose company owns The National Enquirer, have long had a mutually… https://t.co/SStfyOVJeP",0.4939,0.151,0.849,0.0,69
469,nytimes,Fri Mar 30 04:16:04 +0000 2018,RT @nytpolitics: Attorney General Jeff Sessions rejected calls to appoint a second special counsel to investigate the Justice Department su…,0.4215,0.24,0.63,0.13,70
470,nytimes,Fri Mar 30 04:01:38 +0000 2018,"RT @NYTHealth: There is something ugly inside your rubber ducky, scientists say https://t.co/5JFFHBCv6e",-0.5106,0.0,0.784,0.216,71
471,nytimes,Fri Mar 30 03:44:14 +0000 2018,"A Quick Online Divorce for $60? Not So Fast, Denmark Says https://t.co/mlCHREYMeS",0.0,0.0,1.0,0.0,72
472,nytimes,Fri Mar 30 03:31:03 +0000 2018,"RT @koblin: The day after 2016 election, top ABC execs held a meeting to figure out how to program in the Trump era. 18 months later, Rosea…",0.2023,0.067,0.933,0.0,73
473,nytimes,Fri Mar 30 03:16:06 +0000 2018,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/gqMNDPIhKL",0.0,0.0,1.0,0.0,74
474,nytimes,Fri Mar 30 03:01:05 +0000 2018,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/6qOyRo5UE4,-0.5688,0.0,0.779,0.221,75
475,nytimes,Fri Mar 30 02:46:01 +0000 2018,The judge who is presiding at the retrial of Bill Cosby rejected defense motions to recuse himself because his wife… https://t.co/oscBX31Y9D,-0.4215,0.063,0.798,0.139,76
476,nytimes,Fri Mar 30 02:38:20 +0000 2018,"RT @katekelly: Friends of media mogul David Pecker broke bread with Trump at the White House, cementing a crucial link to the Saudi busines…",0.0772,0.115,0.781,0.104,77
477,nytimes,Fri Mar 30 02:31:03 +0000 2018,The shake-up in the Veterans Affairs department has brought renewed focus to the debate over privatizing veterans'… https://t.co/eoyrP4aYbc,0.0,0.0,1.0,0.0,78
478,nytimes,Fri Mar 30 02:16:04 +0000 2018,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/WIAVJ6gjo6",-0.296,0.0,0.901,0.099,79
479,nytimes,Fri Mar 30 02:01:04 +0000 2018,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/uadHGL9Ssu,0.4404,0.172,0.828,0.0,80
480,nytimes,Fri Mar 30 01:57:00 +0000 2018,RT @mmcintire: Exclusive: How Trump helped tabloid mogul who buried story of alleged affair with Playboy playmate w/@jimrutenberg @katekell…,0.128,0.077,0.923,0.0,81
481,nytimes,Fri Mar 30 01:56:33 +0000 2018,"Trump and Pecker have long had a mutually beneficial relationship. 

Pecker's company has championed Trump by buryi… https://t.co/FOQJKEJe2j",0.6249,0.254,0.746,0.0,82
482,nytimes,Fri Mar 30 01:43:16 +0000 2018,"It is a previously untold chapter in the long, symbiotic relationship between President Trump and tabloid publisher… https://t.co/dCJdxmtZHA",0.0,0.0,1.0,0.0,83
483,nytimes,Fri Mar 30 01:40:06 +0000 2018,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/NpEY3BBXA2,0.0,0.0,1.0,0.0,84
484,nytimes,Fri Mar 30 01:34:18 +0000 2018,"RT @jimrutenberg: EXCLUSIVE: Wooing Saudi Business, Tabloid Mogul Had a Powerful Friend: Trump https://t.co/Ovn3jz6PKW",0.8038,0.452,0.548,0.0,85
485,nytimes,Fri Mar 30 01:31:07 +0000 2018,The NBA is far more willing to address social issues than other leagues. But the Sacramento Kings' partnership with… https://t.co/udD9uRdeNV,0.0,0.0,1.0,0.0,86
486,nytimes,Fri Mar 30 01:16:03 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/N5NZD3QVgl,0.0,0.0,1.0,0.0,87
487,nytimes,Fri Mar 30 01:01:03 +0000 2018,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/W9L5DQiddm,0.0,0.171,0.702,0.127,88
488,nytimes,Fri Mar 30 00:46:01 +0000 2018,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/mV5tZpWRy8",0.3612,0.102,0.898,0.0,89
489,nytimes,Fri Mar 30 00:31:04 +0000 2018,"The original dream of social media shouldn’t be discarded because of the failures of the current market leaders,… https://t.co/QCRR0pg3zd",-0.2732,0.174,0.607,0.219,90
490,nytimes,Fri Mar 30 00:17:24 +0000 2018,"RT @tiffkhsu: Racist hoodies, offensive skirts, sexist T-shirts, tone-deaf accessories: Retailers repeatedly fail to catch distasteful prod…",-0.8885,0.0,0.571,0.429,91
491,nytimes,Fri Mar 30 00:01:05 +0000 2018,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/iNwPlrjCkX",-0.5574,0.0,0.816,0.184,92
492,nytimes,Thu Mar 29 23:46:03 +0000 2018,"RT @nytimesworld: “Our blood is finished, our tears have dried. We will not say another word.” Activists camped at the site of a suicide bo…",-0.7506,0.0,0.775,0.225,93
493,nytimes,Thu Mar 29 23:31:05 +0000 2018,"President Trump criticized Amazon again, causing its stock price to decrease. Here are the facts behind his tweets. https://t.co/7s6qsoPyF2",-0.2023,0.08,0.802,0.118,94
494,nytimes,Thu Mar 29 23:17:09 +0000 2018,"RT @katierogers: During his “infrastructure event,” the president went full on jazz. He said he’d maybe stall the KORUS deal, pull US troop…",-0.2023,0.0,0.924,0.076,95
495,nytimes,Thu Mar 29 23:01:03 +0000 2018,"In Opinion, 

The editorial board writes: ""Trump gave no reason for firing Dr. Shulkin, but it’s all too believable… https://t.co/wmdLczlD0U",-0.3182,0.0,0.845,0.155,96
496,nytimes,Thu Mar 29 22:46:03 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/RB4NEsCcTn,0.0,0.0,1.0,0.0,97
497,nytimes,Thu Mar 29 22:29:31 +0000 2018,"RT @inyoungk: For Overlooked I wrote about Yu Gwan-sun, a schoolgirl who became the face of Korea’s 35-year fight for independence against…",-0.4019,0.0,0.829,0.171,98
498,nytimes,Thu Mar 29 22:16:05 +0000 2018,Derek Jeter’s first inning as chief executive of the Miami Marlins did not quite go as planned https://t.co/SyzubPTPc7,0.0,0.0,1.0,0.0,99
499,nytimes,Thu Mar 29 22:00:20 +0000 2018,The assault on Atlanta’s computers is a vivid example of the perils local governments face in the internet age https://t.co/neclZLUuSy,-0.5859,0.0,0.826,0.174,100
